Fecha;Hora;Clase de Vuelo;Clasificación Vuelo;Tipo de Movimiento;Origen OACI;Destino OACI;Aerolinea Nombre;Aeronave
2/1/2020;15;Regular                             ;Cabotaje     ;Despegue  ;SADP;SACO;JetSMART Airlines             ;AIRBUS A-320   
2/1/2020;15;Regular                             ;Cabotaje     ;Despegue  ;SAWC;SAWH;Aerolíneas Argentinas         ;BOEING B-737   
2/1/2020;15;Vuelo Privado con Matrícula Nacional;Cabotaje     ;Aterrizaje;SADF;SADF;N/A                           ;BOMBARDIER CRJ2
2/1/2020;15;No Regular                          ;Cabotaje     ;Aterrizaje;SABE;SAZS;N/A                           ;LEARJET LJ-60  
2/1/2020;15;Vuelo Privado con Matrícula Nacional;Cabotaje     ;Despegue  ;SAZY;SAZN;N/A                           ;CESSNA C-150   
2/1/2020;15;Regular                             ;Internacional;Despegue  ;SAME;SBGR;Gol Transportes Aéreos        ;BOEING B-737   
2/1/2020;15;Regular                             ;Internacional;Despegue  ;SABE;SULS;Aerolíneas Argentinas         ;BOEING B-737   
2/1/2020;15;Regular                             ;Cabotaje     ;Aterrizaje;SAZM;SACO;Austral Líneas Aéreas         ;EMBRAER E-190  
2/1/2020;15;Regular                             ;Cabotaje     ;Aterrizaje;SASA;SARI;Austral Líneas Aéreas         ;EMBRAER E-190  
2/1/2020;15;Regular                             ;Cabotaje     ;Aterrizaje;SADP;SANE;Flybondi                      ;BOEING B-737   
2/1/2020;15;Regular                             ;Cabotaje     ;Despegue  ;SARC;SABE;Austral Líneas Aéreas         ;EMBRAER E-190  
2/1/2020;15;Regular                             ;Internacional;Aterrizaje;SBCF;SAEZ;Azul Linhas Aéreas Brasileiras;AIRBUS A-320   
2/1/2020;15;Regular                             ;Cabotaje     ;Aterrizaje;SAZM;SABE;Austral Líneas Aéreas         ;EMBRAER E-190  
2/1/2020;15;Regular                             ;Cabotaje     ;Despegue  ;SANL;SABE;Austral Líneas Aéreas         ;EMBRAER E-190  
2/1/2020;15;Regular                             ;Cabotaje     ;Aterrizaje;SAME;SACO;Austral Líneas Aéreas         ;EMBRAER E-190  
2/1/2020;15;Regular                             ;Internacional;Despegue  ;SAEZ;SBGR;Aerolíneas Argentinas         ;BOEING B-737   
2/1/2020;15;Regular                             ;Cabotaje     ;Despegue  ;SABE;SAME;LATAM Argentina               ;AIRBUS A-320   
2/1/2020;15;Regular                             ;Internacional;Despegue  ;SACO;SGAS;Air Europa                    ;BOEING B-787   
2/1/2020;16;Regular                             ;Cabotaje     ;Aterrizaje;SAAR;SABE;Austral Líneas Aéreas         ;EMBRAER E-190  
2/1/2020;16;Regular                             ;Internacional;Aterrizaje;SUMU;SAEZ;Austral Líneas Aéreas         ;EMBRAER E-190  
2/1/2020;16;Regular                             ;Cabotaje     ;Despegue  ;SARI;SABE;Aerolíneas Argentinas         ;BOEING B-737   
2/1/2020;16;Regular                             ;Cabotaje     ;Despegue  ;SARI;SAME;JetSMART Airlines             ;AIRBUS A-320   
2/1/2020;16;Vuelo Privado con Matrícula Nacional;Cabotaje     ;Aterrizaje;SADL;SADF;N/A                           ;CESSNA C-152   
2/1/2020;16;No Regular                          ;Cabotaje     ;Aterrizaje;SAWP;SABE;American Jet                  ;EMBRAER E-145  
2/1/2020;16;No Regular                          ;Internacional;Aterrizaje;SULS;SABE;N/A                           ;EMBRAER E-500  
2/1/2020;16;Regular                             ;Cabotaje     ;Aterrizaje;SAWC;SACO;Austral Líneas Aéreas         ;EMBRAER E-190  
2/1/2020;16;Vuelo Privado con Matrícula Nacional;Cabotaje     ;Aterrizaje;SADF;SADF;N/A                           ;CESSNA C-182   
2/1/2020;16;Vuelo Privado con Matrícula Nacional;Cabotaje     ;Aterrizaje;SADM;SADM;N/A                           ;PIPER PA-34    
2/1/2020;16;Regular                             ;Cabotaje     ;Despegue  ;SAWH;SABE;Austral Líneas Aéreas         ;EMBRAER E-190  
2/1/2020;16;Regular                             ;Cabotaje     ;Aterrizaje;SARI;SABE;Aerolíneas Argentinas         ;BOEING B-737   
2/1/2020;16;Regular                             ;Cabotaje     ;Despegue  ;SAWC;SABE;Aerolíneas Argentinas         ;BOEING B-737   
2/1/2020;16;Regular                             ;Cabotaje     ;Despegue  ;SAVT;SABE;Austral Líneas Aéreas         ;EMBRAER E-190  
2/1/2020;16;Regular                             ;Cabotaje     ;Despegue  ;SABE;SAME;Aerolíneas Argentinas         ;BOEING B-737   
2/1/2020;16;Regular                             ;Cabotaje     ;Aterrizaje;SACO;SADP;Flybondi                      ;BOEING B-737   
2/1/2020;16;Regular                             ;Internacional;Aterrizaje;SCEL;SAEZ;Aerolíneas Argentinas         ;BOEING B-737   
2/1/2020;16;Regular                             ;Cabotaje     ;Despegue  ;SAZS;SABE;Aerolíneas Argentinas         ;BOEING B-737   
2/1/2020;16;Regular                             ;Cabotaje     ;Aterrizaje;SABE;SANT;Aerolíneas Argentinas         ;BOEING B-737   
2/1/2020;16;Regular                             ;Cabotaje     ;Aterrizaje;SAZS;SABE;Norwegian Air Argentina       ;BOEING B-737   
2/1/2020;16;Regular                             ;Cabotaje     ;Aterrizaje;SACO;SAWC;Austral Líneas Aéreas         ;EMBRAER E-190  
2/1/2020;16;Regular                             ;Cabotaje     ;Despegue  ;SASA;SABE;Aerolíneas Argentinas         ;BOEING B-737   
2/1/2020;16;Regular                             ;Cabotaje     ;Aterrizaje;SAVE;SABE;Austral Líneas Aéreas         ;EMBRAER E-190  
2/1/2020;16;Vuelo Privado con Matrícula Nacional;Cabotaje     ;Aterrizaje;SAFR;SADF;N/A                           ;BEECHCRAFT BE20
2/1/2020;16;Regular                             ;Cabotaje     ;Despegue  ;SABE;SAZB;Austral Líneas Aéreas         ;EMBRAER E-190  
2/1/2020;16;Regular                             ;Cabotaje     ;Aterrizaje;SAME;SABE;Norwegian Air Argentina       ;BOEING B-737   
2/1/2020;16;Regular                             ;Cabotaje     ;Aterrizaje;SAZS;SAEZ;Aerolíneas Argentinas         ;BOEING B-737   
2/1/2020;16;Regular                             ;Cabotaje     ;Aterrizaje;SACO;SABE;Austral Líneas Aéreas         ;EMBRAER E-190  
2/1/2020;16;Regular                             ;Cabotaje     ;Despegue  ;SAME;SARI;JetSMART Airlines             ;AIRBUS A-320   
2/1/2020;16;Regular                             ;Cabotaje     ;Aterrizaje;SARI;SABE;LATAM Argentina               ;AIRBUS A-320   
2/1/2020;16;Vuelo Privado con Matrícula Nacional;Cabotaje     ;Despegue  ;SADF;SADF;N/A                           ;CIRRUS SR22    
2/1/2020;16;Regular                             ;Cabotaje     ;Despegue  ;SAZS;SABE;LATAM Argentina               ;AIRBUS A-320   
2/1/2020;16;Regular                             ;Cabotaje     ;Aterrizaje;SASA;SABE;Norwegian Air Argentina       ;BOEING B-737   
2/1/2020;16;Regular                             ;Cabotaje     ;Aterrizaje;SAWC;SAEZ;Aerolíneas Argentinas         ;BOEING B-737   
2/1/2020;16;Regular                             ;Cabotaje     ;Aterrizaje;SABE;SAZS;Aerolíneas Argentinas         ;BOEING B-737   
2/1/2020;16;Regular                             ;Cabotaje     ;Aterrizaje;SARP;SABE;Austral Líneas Aéreas         ;EMBRAER E-190  
2/1/2020;16;Regular                             ;Internacional;Despegue  ;SAEZ;SLVR;Boliviana de Aviacion         ;BOEING B-737   
2/1/2020;16;Vuelo Privado con Matrícula Nacional;Cabotaje     ;Despegue  ;SAZY;SAZY;N/A                           ;CESSNA C-337   
2/1/2020;16;Regular                             ;Internacional;Despegue  ;SAEZ;SBGR;TAM Linhas Aéreas             ;AIRBUS A-320   
2/1/2020;16;Regular                             ;Internacional;Aterrizaje;SULS;SABE;Austral Líneas Aéreas         ;EMBRAER E-190  
2/1/2020;16;Regular                             ;Cabotaje     ;Despegue  ;SABE;SAZN;LATAM Argentina               ;AIRBUS A-320   
2/1/2020;16;Regular                             ;Cabotaje     ;Aterrizaje;SAME;SAEZ;Austral Líneas Aéreas         ;EMBRAER E-190  
2/1/2020;16;Regular                             ;Cabotaje     ;Aterrizaje;SAWC;SAWH;LATAM Argentina               ;AIRBUS A-320   
2/1/2020;16;Regular                             ;Cabotaje     ;Despegue  ;SASA;SABE;LATAM Argentina               ;AIRBUS A-320   
2/1/2020;16;Regular                             ;Cabotaje     ;Despegue  ;SABE;SAOU;Austral Líneas Aéreas         ;EMBRAER E-190  
2/1/2020;16;Regular                             ;Cabotaje     ;Aterrizaje;SAWC;SAWH;Aerolíneas Argentinas         ;BOEING B-737   
2/1/2020;16;Regular                             ;Cabotaje     ;Despegue  ;SABE;SAVC;Austral Líneas Aéreas         ;EMBRAER E-190  
2/1/2020;16;No Regular                          ;Cabotaje     ;Despegue  ;SADF;SABE;N/A                           ;BOMBARDIER CRJ2
2/1/2020;16;Regular                             ;Internacional;Despegue  ;SAEZ;SBGR;Gol Transportes Aéreos        ;BOEING B-737   
2/1/2020;16;No Regular                          ;Cabotaje     ;Despegue  ;SAVC;SAVH;N/A                           ;DE HAVILLAND CA
2/1/2020;16;No Regular                          ;Cabotaje     ;Aterrizaje;SADF;SABE;N/A                           ;BOMBARDIER CRJ2
2/1/2020;16;No Regular                          ;Cabotaje     ;Despegue  ;SAZS;SADF;N/A                           ;BOMBARDIER CRJ2
2/1/2020;16;Vuelo Privado con Matrícula Nacional;Cabotaje     ;Despegue  ;SADM;SADM;N/A                           ;TECNAM Echo    
2/1/2020;16;Regular                             ;Cabotaje     ;Aterrizaje;SAVY;SABE;Andes Líneas Aéreas           ;MCDONNELL DOUGL
2/1/2020;16;Regular                             ;Cabotaje     ;Despegue  ;SARI;SAAR;Austral Líneas Aéreas         ;EMBRAER E-190  
2/1/2020;16;Regular                             ;Cabotaje     ;Despegue  ;SANE;SADP;Flybondi                      ;BOEING B-737   
2/1/2020;16;Regular                             ;Cabotaje     ;Aterrizaje;SADP;SACO;JetSMART Airlines             ;AIRBUS A-320   
2/1/2020;16;Regular                             ;Cabotaje     ;Despegue  ;SABE;SANT;Austral Líneas Aéreas         ;EMBRAER E-190  
2/1/2020;16;No Regular                          ;Internacional;Aterrizaje;SULS;SADF;N/A                           ;LEARJET LJ-60  
2/1/2020;16;No Regular                          ;Cabotaje     ;Despegue  ;SAZS;SADF;N/A                           ;LEARJET LJ-60  
2/1/2020;16;Regular                             ;Internacional;Aterrizaje;SCEL;SAEZ;LATAM                         ;BOEING B-787   
2/1/2020;16;Regular                             ;Internacional;Aterrizaje;SUMU;SABE;Amaszonas                     ;BOMBARDIER CRJ2
2/1/2020;16;Vuelo Privado con Matrícula Nacional;Cabotaje     ;Aterrizaje;SADF;SADF;N/A                           ;PIPISTREL PIVI 
2/1/2020;16;Regular                             ;Internacional;Despegue  ;SAEZ;SKBO;Aerolíneas Argentinas         ;BOEING B-737   
2/1/2020;16;No Regular                          ;Internacional;Despegue  ;SABE;SULS;N/A                           ;LEARJET LJ-60  
2/1/2020;16;Regular                             ;Cabotaje     ;Despegue  ;SABE;SACO;Aerolíneas Argentinas         ;BOEING B-737   
2/1/2020;16;Regular                             ;Cabotaje     ;Aterrizaje;SACO;SAZS;JetSMART Airlines             ;AIRBUS A-320   
2/1/2020;16;Regular                             ;Internacional;Despegue  ;SAEZ;SCEL;Air Canada                    ;BOEING B-777   
2/1/2020;16;Regular                             ;Cabotaje     ;Aterrizaje;SARI;SABE;Aerolíneas Argentinas         ;BOEING B-737   
2/1/2020;16;Regular                             ;Cabotaje     ;Despegue  ;SAWC;SAVT;Austral Líneas Aéreas         ;EMBRAER E-190  
2/1/2020;16;No Regular                          ;Internacional;Despegue  ;SADF;SUMU;N/A                           ;LEARJET LJ-31  
2/1/2020;16;Vuelo Privado con Matrícula Nacional;Cabotaje     ;Aterrizaje;AR-0;SASA;N/A                           ;CESSNA C-152   
2/1/2020;16;Vuelo Privado con Matrícula Nacional;Cabotaje     ;Aterrizaje;SAAG;SADF;N/A                           ;CESSNA C-150   
2/1/2020;16;Vuelo Privado con Matrícula Extranje;Cabotaje     ;Despegue  ;SAME;SAZS;N/A                           ;GULFSTREAM AERO
2/1/2020;16;Vuelo Privado con Matrícula Nacional;Cabotaje     ;Despegue  ;SASA;AR-0;N/A                           ;CESSNA C-152   
2/1/2020;17;Vuelo Privado con Matrícula Nacional;Cabotaje     ;Despegue  ;SARC;AR-0;N/A                           ;CESSNA C-150   
2/1/2020;17;No Regular                          ;Internacional;Despegue  ;SADF;SULS;N/A                           ;BEECHCRAFT BE40
2/1/2020;17;Regular                             ;Cabotaje     ;Aterrizaje;SARI;SACO;Flybondi                      ;BOEING B-737   
2/1/2020;17;Regular                             ;Cabotaje     ;Despegue  ;SADP;SASJ;Flybondi                      ;BOEING B-737   
2/1/2020;17;Regular                             ;Cabotaje     ;Aterrizaje;SABE;SAZN;Aerolíneas Argentinas         ;BOEING B-737   
2/1/2020;17;Regular                             ;Cabotaje     ;Aterrizaje;SABE;SAWC;Aerolíneas Argentinas         ;BOEING B-737   
2/1/2020;17;Regular                             ;Cabotaje     ;Aterrizaje;SACO;SABE;Austral Líneas Aéreas         ;EMBRAER E-190  
2/1/2020;17;Regular                             ;Internacional;Despegue  ;SAEZ;SCEL;Aerolíneas Argentinas         ;BOEING B-737   
2/1/2020;17;Regular                             ;Internacional;Despegue  ;SAEZ;EHAM;KLM                           ;BOEING B-787   
2/1/2020;17;Vuelo Privado con Matrícula Nacional;Cabotaje     ;Despegue  ;SADF;AR-0;N/A                           ;CIRRUS SR22    
2/1/2020;17;Vuelo Privado con Matrícula Extranje;Internacional;Despegue  ;SADF;SULS;N/A                           ;BEECHCRAFT BE55
2/1/2020;17;Regular                             ;Cabotaje     ;Despegue  ;SANT;SABE;Aerolíneas Argentinas         ;BOEING B-737   
2/1/2020;17;Regular                             ;Internacional;Aterrizaje;SBKP;SAEZ;Azul Linhas Aéreas Brasileiras;AIRBUS A-320   
2/1/2020;17;Regular                             ;Cabotaje     ;Aterrizaje;SABE;SAZS;LATAM Argentina               ;AIRBUS A-320   
2/1/2020;17;Regular                             ;Cabotaje     ;Despegue  ;SABE;SACO;Austral Líneas Aéreas         ;EMBRAER E-190  
2/1/2020;17;Regular                             ;Internacional;Despegue  ;SAEZ;SBGR;TAM Linhas Aéreas             ;AIRBUS A-320   
2/1/2020;17;Vuelo Privado con Matrícula Nacional;Cabotaje     ;Despegue  ;SARC;AR-0;N/A                           ;CESSNA C-208   
2/1/2020;17;Vuelo Privado con Matrícula Extranje;Cabotaje     ;Aterrizaje;SAVE;SAVE;N/A                           ;AGUSTA Helicópt
2/1/2020;17;Vuelo Privado con Matrícula Nacional;Internacional;Despegue  ;SADF;SULS;N/A                           ;BEECHCRAFT BE20
2/1/2020;17;Regular                             ;Cabotaje     ;Aterrizaje;SANL;SABE;Austral Líneas Aéreas         ;EMBRAER E-190  
2/1/2020;17;Regular                             ;Cabotaje     ;Aterrizaje;SABE;SAZB;Austral Líneas Aéreas         ;EMBRAER E-190  
2/1/2020;17;Regular                             ;Cabotaje     ;Aterrizaje;SAWC;SABE;Aerolíneas Argentinas         ;BOEING B-737   
2/1/2020;17;Vuelo Privado con Matrícula Nacional;Cabotaje     ;Aterrizaje;SADF;SADF;N/A                           ;CIRRUS SR22    
2/1/2020;17;Vuelo Privado con Matrícula Nacional;Internacional;Despegue  ;SADF;SUAA;N/A                           ;PIPER PA-32    
2/1/2020;17;Regular                             ;Cabotaje     ;Despegue  ;SACO;SASA;Aerolíneas Argentinas         ;BOEING B-737   
2/1/2020;17;Regular                             ;Cabotaje     ;Aterrizaje;SAZY;SABE;Aerolíneas Argentinas         ;BOEING B-737   
2/1/2020;17;Regular                             ;Cabotaje     ;Despegue  ;SABE;SASA;LATAM Argentina               ;AIRBUS A-320   
2/1/2020;17;Regular                             ;Cabotaje     ;Despegue  ;SAWH;SABE;LATAM Argentina               ;AIRBUS A-320   
2/1/2020;17;No Regular                          ;Cabotaje     ;Despegue  ;SAZY;SADF;N/A                           ;PILATUS PC-12  
2/1/2020;17;Regular                             ;Cabotaje     ;Despegue  ;SACO;SAME;Austral Líneas Aéreas         ;EMBRAER E-190  
2/1/2020;17;Regular                             ;Cabotaje     ;Aterrizaje;SABE;SAME;LATAM Argentina               ;AIRBUS A-320   
2/1/2020;17;Regular                             ;Cabotaje     ;Despegue  ;SABE;SAAR;Austral Líneas Aéreas         ;EMBRAER E-190  
2/1/2020;17;Vuelo Privado con Matrícula Nacional;Internacional;Despegue  ;SADF;SULS;N/A                           ;CESSNA Citation
2/1/2020;17;Vuelo Privado con Matrícula Nacional;Cabotaje     ;Despegue  ;SADF;SAAN;N/A                           ;GULFSTREAM AERO
2/1/2020;17;Regular                             ;Internacional;Despegue  ;SAEZ;SBCF;Azul Linhas Aéreas Brasileiras;AIRBUS A-320   
